u_niqe,u_brisque,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,img_mean,img_std,img_entropy,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
3.4973990881259485,-0.21893310546875,0.0,0.34968479117415285,0.29356029629707336,0.27252817153930664,6.048445373672386,0.0,0.0,0.0,0.0,0.0,0.0,59.54665298737717,brightness_bright,0.4284338272945797
3.4667506534057235,-0.234619140625,0.0,0.3506698187549251,0.2894752025604248,0.26875442266464233,6.049305823877681,0.0,0.0,0.0,0.0,0.0,0.0,60.912308771679285,brightness_bright,0.39940050514039727
20.414002731095188,88.54559326171875,0.0,0.4107565011820331,0.2517620027065277,0.243617981672287,6.011012982010319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.997325777989161
4.602259084092389,13.67657470703125,0.0,0.7557557557557557,0.22872869670391083,0.2371906042098999,5.719181290205595,0.0,0.0,0.0,0.0,0.0,0.0,71.48976612756994,original,0.0
11.52472338900306,57.349761962890625,0.0,0.7552552552552553,0.23662850260734558,0.23426859080791473,6.376561255920175,0.0,0.0,0.0,0.0,0.0,0.0,7.931745799328134,noise_gaussian,0.5095262936764645
7.298619079888184,51.53558349609375,0.0,0.6296296296296297,0.30978548526763916,0.3100929856300354,5.9539728460890045,0.0,0.0,0.0,0.0,0.0,0.0,21.111253166062596,blur_motion,0.7557821575337378
4.809730021988215,13.88592529296875,0.0,0.7532532532532532,0.23048262298107147,0.23983240127563477,5.653191561247979,0.0,0.0,0.0,0.0,0.0,0.0,66.27892930157337,stripe_artifact,0.10964913035065915
3.317520281533303,8.5848388671875,0.0,0.5872940052543587,0.20555563271045685,0.21951809525489807,5.750615104988419,0.0,0.0,0.0,0.0,0.0,0.0,77.88319812311131,original,0.0
3.852701572645759,19.48480224609375,0.0,0.609983281585861,0.20726725459098816,0.22187747061252594,5.662358413358602,0.0,0.0,0.0,0.0,0.0,0.0,67.91604278013027,rotation,0.15998200172245025
4.166408578926372,19.813720703125,0.0,0.5868959477748587,0.20727454125881195,0.22186993062496185,5.660437105277275,0.0,0.0,0.0,0.0,0.0,0.0,55.33754413517015,rotation,0.42215996679968404
6.646384324424316,52.2142333984375,0.0,0.5757503383488576,0.22726310789585114,0.2382889986038208,5.807357824077403,0.0,0.0,0.0,0.0,0.0,0.0,40.30007870352456,blur_motion,0.38476731167450007
3.89206224242176,13.62445068359375,0.662361538971552,0.6598970251716246,0.2118888944387436,0.21219073235988617,5.750621109840974,0.0,0.0,0.0,0.0,0.0,0.0,74.05291838385493,original,0.0
3.448137370408072,8.66961669921875,0.6613284178908551,0.7390350877192983,0.3497582674026489,0.3490413427352905,5.689965701913224,0.0,0.0,0.0,0.0,0.0,0.0,37.16756232100898,brightness_bright,0.9961213802400968
5.195211280595272,30.5516357421875,0.6440939208153253,0.6107932875667429,0.16633760929107666,0.1968812197446823,4.01533330236674,0.0,0.0,0.0,0.0,0.0,0.0,51.753890522993096,brightness_dark,0.2514141199818132
