u_niqe,u_brisque,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,img_mean,img_std,img_entropy,adv_clavicle_symmetry,adv_rib_count_visibility,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
6.409675746688039,46.915283203125,0.9161951409483751,0.4000459558823529,0.302734375,0.0,0.614753246307373,0.17596857249736786,7.3187004004939755,0.8513872485381865,8,0.0,0.0,0.0,0.0,53.521018760949374,blur_gaussian,0.09369523986159245
15.719264343213245,49.3543701171875,0.9279122150568393,0.4026586328976035,0.302734375,0.0,0.5894971489906311,0.17913149297237396,7.325013938959645,0.6782311125458974,12,0.0,0.0,0.0,0.0,18.09282582938113,noise_salt_pepper,0.5053552881033624
4.627228292108196,11.97955322265625,0.0,0.0,0.0,0.0,0.5133554339408875,0.22198647260665894,7.610306266168973,0.8266051846272523,9,0.8685945852986572,0.0,0.0,0.0,85.02555847167969,original,0.0
10.865463752733811,78.69049072265625,0.0,0.0,0.0,0.0,0.5299011468887329,0.23693963885307312,7.604131940135625,0.8833093929080256,5,0.8611159273206199,0.0,0.0,0.0,5.113772464230067,blur_gaussian,0.561245062938613
4.605277715297184,23.49615478515625,0.0,0.0,0.0,0.0,0.5291262269020081,0.21699994802474976,7.649652242428823,0.8561316927150082,10,0.8770721091721974,0.0,0.0,0.0,44.63442900737376,scale,0.6498844377795232
4.891509141334007,13.37994384765625,0.9265935358918456,0.40402777777777776,0.25390625,0.0,0.5243402719497681,0.2070038914680481,7.499952059764413,0.7570483626057306,6,0.0,0.0,0.0,0.0,83.27507019042969,original,0.0
4.692397387605505,7.49053955078125,0.9660752519273039,0.40402777777777776,0.25390625,0.0,0.43397122621536255,0.23876440525054932,7.082732363690615,0.7663614876020288,7,0.0,0.0,0.0,0.0,71.75336170766634,brightness_dark,0.41951982096165874
4.435182215669607,7.60467529296875,0.9580015857244544,0.40402777777777776,0.25390625,0.0,0.5408235192298889,0.2917357385158539,6.987847425485386,0.7652734285239733,8,0.0,0.0,0.0,0.0,63.77746546353097,contrast_high,0.5892656838759087
5.335033537760843,7.366455078125,0.9344710617949461,0.4045967190704033,0.2035225048923679,0.0,0.5200299620628357,0.22963160276412964,7.573329547612248,0.747472259543129,3,0.0,0.0,0.0,0.0,90.79193115234375,original,0.0
5.354027199369947,5.8302001953125,0.975608165605298,0.40005980861244017,0.3639921722113503,0.0,0.47841310501098633,0.24532225728034973,7.640570557454209,0.7950954473304783,3,0.0,0.0,0.0,0.0,57.94023692414201,ring_artifact,0.869300320792934
5.40015346658793,6.96856689453125,0.9553380724696022,0.40911654135338343,0.3542074363992172,0.0,0.4816356897354126,0.23184919357299805,7.714393931754223,0.7645116495916902,3,0.0,0.0,0.0,0.0,59.05652130852362,ring_artifact,0.8058192518328079
4.822255083878228,12.18145751953125,0.0,0.0,0.0,0.0,0.5375151038169861,0.20666925609111786,7.501870514439872,0.6411607174742576,6,0.0,0.0,0.0,0.0,84.77317810058594,original,0.0
4.396540162979285,24.63385009765625,0.0,0.0,0.0,0.0,0.5262271761894226,0.22781728208065033,7.452603303927718,0.697424486677187,6,0.0,0.0,0.0,0.0,53.78515632066467,scale,0.42261439815350255
6.158084522985466,4.775634765625,0.0,0.0,0.0,0.0,0.5355667471885681,0.2070585936307907,7.5155465564798245,0.6354324925526721,8,0.0,0.0,0.0,0.0,87.72515196352654,noise_speckle,0.15547949981178155
4.729242843838958,13.39886474609375,0.0,0.0,0.0,0.0,0.5175268650054932,0.22808703780174255,7.5923559714596225,0.8018486288856853,7,0.0,0.0,0.0,0.0,83.25141906738281,original,0.0
4.6985494571169095,11.10235595703125,0.0,0.0,0.0,0.0,0.5162003040313721,0.24441395699977875,7.759159628221003,0.8399148756810222,7,0.944761956497326,0.0,0.0,0.0,72.65827324920586,ring_artifact,0.33659454511262676
8.345667191374048,56.82684326171875,0.0,0.0,0.0,0.0,0.5281628370285034,0.23126950860023499,7.558660440036787,0.8392353507019295,7,0.9171505976876149,0.0,0.0,0.0,29.165126698679522,blur_motion,0.3799273006373374
5.496212602954365,5.19476318359375,0.0,0.0,0.0,0.0,0.4910186529159546,0.20590327680110931,7.445844441762734,0.19919551629265167,4,0.0,0.0,0.0,0.0,93.07305552203418,original,0.0
7.326373118922738,47.78717041015625,0.0,0.0,0.0,0.0,0.4913109242916107,0.20567184686660767,7.291207571628138,0.19568571474204124,10,0.0,0.0,0.0,0.0,17.257737886616695,jpeg,0.8474943663474598
5.447782259898032,3.7652587890625,0.0,0.0,0.0,0.0,0.5510830879211426,0.22925275564193726,7.4446431642835496,0.19905870290940023,6,0.0,0.0,0.0,0.0,82.47720486466386,brightness_bright,0.26452086722201307
4.8970592185926165,13.1124267578125,0.0,0.0,0.0,0.0,0.533528208732605,0.2193048745393753,7.565770177094029,0.8654859223447333,6,0.0,0.0,0.0,0.0,83.60946655273438,original,0.0
10.76865038051428,83.7393798828125,0.0,0.0,0.0,0.0,0.5745412707328796,0.23661115765571594,7.487090035250991,0.927468371038173,2,0.0,0.0,0.0,0.0,0.0,blur_gaussian,0.7297317866938179
4.745420149737216,10.72894287109375,0.0,0.0,0.0,0.0,0.5094805955886841,0.22878970205783844,7.341878469938823,0.8654859171975506,7,0.0,0.0,0.0,0.0,81.59577489700443,brightness_dark,0.12482616285320935
5.274509125270554,15.55718994140625,0.9384987156436907,0.4042256289308176,0.19921875,0.0,0.5284979939460754,0.1874900609254837,7.488526879921778,0.5328401662506314,4,0.0,0.0,0.0,0.0,80.55351257324219,original,0.0
5.207851002110554,14.89862060546875,0.9372360326356145,0.4057881289308176,0.25390625,0.0,0.5310864448547363,0.19488108158111572,7.4186281150333615,0.5243983533024237,4,0.0,0.0,0.0,0.0,66.23534915482992,vignetting,0.3785343772083535
5.022398141618628,12.58734130859375,0.9345299776356755,0.4042256289308176,0.197265625,0.0,0.46866023540496826,0.20602285861968994,7.309094243129762,0.5332224162131374,5,0.0,0.0,0.0,0.0,72.5386921079741,brightness_dark,0.2931782814070929
4.74526148626252,10.6151123046875,0.8978660083443453,0.40090130689499776,0.22504892367906065,0.0,0.5266465544700623,0.2458011955022812,7.570507975552153,0.842702007937838,5,0.0,0.0,0.0,0.0,86.73110961914062,original,0.0
4.839892631979151,19.658935546875,0.8893418518055418,0.4001474865828178,0.22504892367906065,0.0,0.532766580581665,0.24858124554157257,7.57682673807262,0.8072113411351516,5,0.0,0.0,0.0,0.0,50.685540471836404,rotation,0.6185197523642461
