u_niqe,u_brisque,img_mean,img_std,img_entropy,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,score,deg_type,severity
3.97266309852612,26.76318359375,0.274199515581131,0.24077558517456055,5.907491756489337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.00591500224179,brightness_dark,0.26274160852293527
7.350738121090233,52.444580078125,0.23854506015777588,0.16678407788276672,6.795296869989178,0.0,0.0,0.02256821282207966,0.7809844825175911,0.0,0.0,0.0,0.0,50.99507919273179,original,0.0
6.889823604157746,51.8089599609375,0.2858898639678955,0.19353757798671722,6.71020372338149,0.0,0.0,0.02106836624443531,0.7270693859799002,0.0,0.0,0.0,0.0,36.93048954716518,brightness_bright,0.4284338272945797
6.780848434751918,51.7841796875,0.28283512592315674,0.19185073673725128,6.716134851592116,0.0,0.0,0.021218284964561462,0.7270693859799002,0.0,0.0,0.0,0.0,38.81832356270466,brightness_bright,0.39940050514039727
28.41874367007376,100.05438232421875,0.24634858965873718,0.1910291463136673,6.807804666957159,0.0,0.0,0.08820004761219025,0.7724413240342347,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.997325777989161
5.980815819239463,55.9603271484375,0.20008182525634766,0.2813015878200531,4.167679524544973,0.0,0.5802957107304934,0.0,0.0,0.0,0.0,0.0,0.0,52.09599405681217,original,0.0
9.544765684671795,54.91802978515625,0.2128223031759262,0.2736845910549164,5.962688587212972,0.05396954437632125,0.7928560972039234,0.0,0.0,0.0,0.0,0.0,0.0,15.987177021796125,noise_gaussian,0.5095262936764645
6.75633028138603,76.1778564453125,0.20004287362098694,0.26025891304016113,4.251957172343988,0.00027130740064192283,0.5185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,22.918178352950335,blur_motion,0.7557821575337378
5.865129342463828,56.09381103515625,0.1980084776878357,0.27854132652282715,4.150738491946846,0.0,0.6057678231591276,0.0,0.0,0.0,0.0,0.0,0.0,47.49826593530921,stripe_artifact,0.10964913035065915
4.486780551373544,37.64739990234375,0.18826445937156677,0.2355012595653534,5.340094102744888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7511762843111,original,0.0
4.610107146102635,39.1656494140625,0.18676944077014923,0.2320731282234192,5.361605799199233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6207924210924,rotation,0.15998200172245025
4.709627085766605,39.529541015625,0.18705710768699646,0.23232808709144592,5.3653706423436365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1807343573081,rotation,0.42215996679968404
6.745640808196961,56.4683837890625,0.18585942685604095,0.21841630339622498,5.459503360925016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.638368811706925,blur_motion,0.38476731167450007
5.068925290299037,42.2235107421875,0.40564972162246704,0.26318153738975525,6.951734794144214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.20716473133974,original,0.0
5.155781408114302,48.73602294921875,0.6136649250984192,0.3408985137939453,5.808347401689234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.783268736300776,brightness_bright,0.9961213802400968
5.121146614468904,43.81414794921875,0.34942513704299927,0.28041598200798035,6.31114239446717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.80245777093477,brightness_dark,0.2514141199818132
5.248934989029187,44.60040283203125,0.22033435106277466,0.26822277903556824,5.08601676530298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.144021476907326,brightness_dark,0.8607797022344981
5.068925290299037,42.2235107421875,0.40564972162246704,0.26318153738975525,6.951734794144214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.20716473133974,original,0.0
9.493411359912477,68.49615478515625,0.3989347219467163,0.23305168747901917,7.103450900984024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499254523656077,blur_gaussian,0.6802834102565185
6.7793030068255264,50.90740966796875,0.37933993339538574,0.23232445120811462,7.0799698037511565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.536231860100166,blur_motion,0.6817103690265748
5.118430901152358,42.744873046875,0.24629278481006622,0.27181699872016907,5.4073230470267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84201534198655,brightness_dark,0.7508777995916097
3.939262600162061,15.42547607421875,0.17447474598884583,0.18982459604740143,5.823775566696138,0.31283835122399994,0.8973471741637831,0.0,0.0,0.0,0.0,0.0,0.0,73.73824933225292,original,0.0
4.245742294113056,20.32257080078125,0.2196185439825058,0.22494524717330933,5.736911166023253,0.3384272492640907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.072917632098346,ring_artifact,0.6409617985798081
6.380598408459154,44.2083740234375,0.2022557258605957,0.19901548326015472,6.018943993566814,0.31381402278639176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72267213104193,blur_motion,0.29350012864742614
12.633668554417715,56.45648193359375,0.18249787390232086,0.18929211795330048,6.4305981751691395,0.33597302636029597,0.9896193771626298,0.0,0.0,0.0,0.0,0.0,0.0,11.280449329839552,noise_gaussian,0.45372370632920644
3.981917492788684,21.39752197265625,0.346879243850708,0.2824411392211914,7.208263743028306,0.560978848420389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45388338140877,original,0.0
4.673065250361893,31.001220703125,0.39153802394866943,0.2690504193305969,7.499038388787947,0.6070338431922359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.812114049126286,scale,0.8758529403781941
6.517691518260553,11.3885498046875,0.3439413905143738,0.28214988112449646,7.171395343640336,0.563581838413151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.888788789336054,noise_speckle,0.9718880988701143
4.252972506253275,21.84454345703125,0.34304237365722656,0.2762939929962158,7.328597747122162,0.5112895956216401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.54824545750569,ring_artifact,0.17865188053013137
4.298096009177259,31.79638671875,0.1900666207075119,0.236247256398201,5.278065215946724,0.0,0.44118232088156895,0.0,0.0,0.0,0.0,0.0,0.0,65.97581519933405,original,0.0
